Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Fiji,FJI,2001,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1
Fiji,FJI,2000,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1
Fiji,FJI,1999,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1
Fiji,FJI,1998,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1
Fiji,FJI,1997,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1
Fiji,FJI,1996,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1
Fiji,FJI,1995,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1
Fiji,FJI,1994,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1
Fiji,FJI,1993,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1
Fiji,FJI,1992,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1
Fiji,FJI,1991,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1
Fiji,FJI,1990,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1
Fiji,FJI,2021,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,27.7
Fiji,FJI,2020,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,27.5
Fiji,FJI,2019,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,26.9
Fiji,FJI,2018,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,26.3
Fiji,FJI,2017,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,25.6
Fiji,FJI,2016,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,25
Fiji,FJI,2015,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,24.5
Fiji,FJI,2014,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,24.1
Fiji,FJI,2013,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,23.8
Fiji,FJI,2012,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,23.6
Fiji,FJI,2011,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,23.7
Fiji,FJI,2010,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,23.7
Fiji,FJI,2009,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,23.8
Fiji,FJI,2008,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,23.8
Fiji,FJI,2007,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,23.8
Fiji,FJI,2006,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,23.6
Fiji,FJI,2005,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,23.3
Fiji,FJI,2004,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,23
Fiji,FJI,2003,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,22.7
Fiji,FJI,2002,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,22.5
Fiji,FJI,2001,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,22.5
Fiji,FJI,2000,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,22.6
Fiji,FJI,1999,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,22.8
Fiji,FJI,1998,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,23
Fiji,FJI,1997,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,23.4
Fiji,FJI,1996,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,23.9
Fiji,FJI,1995,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,24.5
Fiji,FJI,1994,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,25.2
Fiji,FJI,1993,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,26
Fiji,FJI,1992,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,27
Fiji,FJI,1991,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,28
Fiji,FJI,1990,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,29.1
Fiji,FJI,1989,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,30.2
Fiji,FJI,1988,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,31.4
Fiji,FJI,1987,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,32.6
Fiji,FJI,1986,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,33.9
Fiji,FJI,1985,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,35.3
Fiji,FJI,1984,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,36.9
Fiji,FJI,1983,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,38.5
Fiji,FJI,1982,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,40.4
Fiji,FJI,1981,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,42.4
Fiji,FJI,1980,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,44.5
Fiji,FJI,1979,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,46.8
Fiji,FJI,1978,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,49
Fiji,FJI,1977,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,51
Fiji,FJI,1976,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,52.8
Fiji,FJI,1975,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,54.1
Fiji,FJI,1974,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,55.1
Fiji,FJI,1973,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,55.7
Fiji,FJI,1972,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,56
Fiji,FJI,1971,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,56.3
Fiji,FJI,1970,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,56.6
Fiji,FJI,1969,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,57.2
Fiji,FJI,1968,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,58.1
Fiji,FJI,1967,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,59.4
Fiji,FJI,1966,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,61.1
Fiji,FJI,1965,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,63.2
Fiji,FJI,1964,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,65.8
Fiji,FJI,1963,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,68.7
Fiji,FJI,1962,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,71.8
Fiji,FJI,1961,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,75.1
Fiji,FJI,1960,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,78.7
Fiji,FJI,2021,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,25.4
Fiji,FJI,2020,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,25.2
Fiji,FJI,2019,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,24.7
Fiji,FJI,2018,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,24.1
Fiji,FJI,2017,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,23.5
Fiji,FJI,2016,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,23
Fiji,FJI,2015,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,22.5
Fiji,FJI,2014,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,22.1
Fiji,FJI,2013,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,21.9
Fiji,FJI,2012,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,21.8
Fiji,FJI,2011,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,21.8
Fiji,FJI,2010,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,21.9
Fiji,FJI,2009,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,22
Fiji,FJI,2008,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,22.1
Fiji,FJI,2007,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,22.1
Fiji,FJI,2006,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,21.9
Fiji,FJI,2005,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,21.7
Fiji,FJI,2004,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,21.5
Fiji,FJI,2003,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,21.3
Fiji,FJI,2002,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,21.2
Fiji,FJI,2001,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,21.1
Fiji,FJI,2000,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,21.2
Fiji,FJI,1999,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,21.3
Fiji,FJI,1998,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,21.6
Fiji,FJI,1997,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,21.9
Fiji,FJI,1996,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,22.3
Fiji,FJI,1995,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,22.9
Fiji,FJI,1994,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,23.5
Fiji,FJI,1993,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,24.2
Fiji,FJI,1992,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,25.1
Fiji,FJI,1991,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,26
Fiji,FJI,1990,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,27
Fiji,FJI,1989,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,28
Fiji,FJI,1988,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,29.1
Fiji,FJI,1987,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,30.2
Fiji,FJI,1986,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,31.4
Fiji,FJI,1985,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,32.7
Fiji,FJI,1984,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,34.2
Fiji,FJI,1983,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,35.7
Fiji,FJI,1982,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,37.5
Fiji,FJI,1981,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,39.3
Fiji,FJI,1980,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,41.4
Fiji,FJI,1979,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,43.5
Fiji,FJI,1978,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,45.6
Fiji,FJI,1977,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,47.4
Fiji,FJI,1976,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,49.2
Fiji,FJI,1975,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,50.4
Fiji,FJI,1974,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,51.3
Fiji,FJI,1973,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,51.9
Fiji,FJI,1972,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,52.2
Fiji,FJI,1971,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,52.4
Fiji,FJI,1970,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,52.7
Fiji,FJI,1969,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,53.2
Fiji,FJI,1968,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,54.1
Fiji,FJI,1967,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,55.3
Fiji,FJI,1966,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,56.9
Fiji,FJI,1965,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,58.9
Fiji,FJI,1964,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,61.4
Fiji,FJI,1963,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,64.2
Fiji,FJI,1962,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,67.3
Fiji,FJI,1961,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,70.5
Fiji,FJI,1960,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,74
Fiji,FJI,2021,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,29.9
Fiji,FJI,2020,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,29.6
Fiji,FJI,2019,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,29.1
Fiji,FJI,2018,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,28.3
Fiji,FJI,2017,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,27.6
Fiji,FJI,2016,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,26.9
Fiji,FJI,2015,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,26.4
Fiji,FJI,2014,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,25.9
Fiji,FJI,2013,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,25.6
Fiji,FJI,2012,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,25.4
Fiji,FJI,2011,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,25.4
Fiji,FJI,2010,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,25.4
Fiji,FJI,2009,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,25.5
Fiji,FJI,2008,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,25.5
Fiji,FJI,2007,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,25.4
Fiji,FJI,2006,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,25.1
Fiji,FJI,2005,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,24.7
Fiji,FJI,2004,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,24.4
Fiji,FJI,2003,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,24
Fiji,FJI,2002,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,23.9
Fiji,FJI,2001,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,23.8
Fiji,FJI,2000,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,23.9
Fiji,FJI,1999,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,24.2
Fiji,FJI,1998,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,24.5
Fiji,FJI,1997,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,24.9
Fiji,FJI,1996,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,25.5
Fiji,FJI,1995,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,26.1
Fiji,FJI,1994,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,26.9
Fiji,FJI,1993,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,27.8
Fiji,FJI,1992,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,28.8
Fiji,FJI,1991,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,29.9
Fiji,FJI,1990,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,31.1
Fiji,FJI,1989,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,32.3
Fiji,FJI,1988,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,33.5
Fiji,FJI,1987,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,34.8
Fiji,FJI,1986,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,36.3
Fiji,FJI,1985,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,37.8
Fiji,FJI,1984,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,39.4
Fiji,FJI,1983,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,41.2
Fiji,FJI,1982,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,43.1
Fiji,FJI,1981,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,45.3
Fiji,FJI,1980,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,47.5
Fiji,FJI,1979,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,49.9
Fiji,FJI,1978,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,52.1
Fiji,FJI,1977,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,54.3
Fiji,FJI,1976,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,56.1
Fiji,FJI,1975,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,57.6
Fiji,FJI,1974,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,58.6
Fiji,FJI,1973,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,59.3
Fiji,FJI,1972,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,59.7
Fiji,FJI,1971,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,59.9
Fiji,FJI,1970,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,60.3
Fiji,FJI,1969,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,61
Fiji,FJI,1968,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,61.9
Fiji,FJI,1967,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,63.3
Fiji,FJI,1966,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,65
Fiji,FJI,1965,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,67.3
Fiji,FJI,1964,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,70
Fiji,FJI,1963,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,72.9
Fiji,FJI,1962,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,76.1
Fiji,FJI,1961,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,79.5
Fiji,FJI,1960,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,83.1
Fiji,FJI,2019,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, female (%)",SH.DYN.NCOM.FE.ZS,33.4
Fiji,FJI,2018,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, female (%)",SH.DYN.NCOM.FE.ZS,33.6
Fiji,FJI,2017,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, female (%)",SH.DYN.NCOM.FE.ZS,33.8
Fiji,FJI,2016,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, female (%)",SH.DYN.NCOM.FE.ZS,34.1
Fiji,FJI,2015,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, female (%)",SH.DYN.NCOM.FE.ZS,34.3
Fiji,FJI,2014,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, female (%)",SH.DYN.NCOM.FE.ZS,34.5
Fiji,FJI,2013,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, female (%)",SH.DYN.NCOM.FE.ZS,34.8
Fiji,FJI,2012,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, female (%)",SH.DYN.NCOM.FE.ZS,34.9
Fiji,FJI,2011,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, female (%)",SH.DYN.NCOM.FE.ZS,35.3
Fiji,FJI,2010,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, female (%)",SH.DYN.NCOM.FE.ZS,35.9
Fiji,FJI,2009,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, female (%)",SH.DYN.NCOM.FE.ZS,36.7
Fiji,FJI,2008,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, female (%)",SH.DYN.NCOM.FE.ZS,36.8
Fiji,FJI,2007,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, female (%)",SH.DYN.NCOM.FE.ZS,36.1
Fiji,FJI,2006,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, female (%)",SH.DYN.NCOM.FE.ZS,35.6
Fiji,FJI,2005,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, female (%)",SH.DYN.NCOM.FE.ZS,35.2
Fiji,FJI,2004,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, female (%)",SH.DYN.NCOM.FE.ZS,35
Fiji,FJI,2003,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, female (%)",SH.DYN.NCOM.FE.ZS,36.2
Fiji,FJI,2002,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, female (%)",SH.DYN.NCOM.FE.ZS,35.8
Fiji,FJI,2001,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, female (%)",SH.DYN.NCOM.FE.ZS,35.9
Fiji,FJI,2000,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, female (%)",SH.DYN.NCOM.FE.ZS,37.7
Fiji,FJI,2019,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, male (%)",SH.DYN.NCOM.MA.ZS,41.8
Fiji,FJI,2018,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, male (%)",SH.DYN.NCOM.MA.ZS,42.1
Fiji,FJI,2017,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, male (%)",SH.DYN.NCOM.MA.ZS,42.3
Fiji,FJI,2016,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, male (%)",SH.DYN.NCOM.MA.ZS,42.4
Fiji,FJI,2015,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, male (%)",SH.DYN.NCOM.MA.ZS,42.6
Fiji,FJI,2014,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, male (%)",SH.DYN.NCOM.MA.ZS,42.8
Fiji,FJI,2013,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, male (%)",SH.DYN.NCOM.MA.ZS,42.7
Fiji,FJI,2012,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, male (%)",SH.DYN.NCOM.MA.ZS,42.9
Fiji,FJI,2011,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, male (%)",SH.DYN.NCOM.MA.ZS,43.1
